Data;Hora Chegada;Chamada; Hora Chamada;Guiche;Tempo Espera
2016/03/08;19:51:41;A236;19:51:46;8;0
2016/03/08;19:55:42;A237;19:55:57;7;0
2016/03/08;19:56:38;A238;19:57:12;5;0
2016/03/08;20:02:32;A239;20:02:38;5;0
2016/03/08;20:04:25;A240;20:04:39;6;0
2016/03/08;20:04:54;A241;20:04:58;7;0
2016/03/08;20:05:22;A242;20:05:24;8;0
2016/03/08;20:06:57;A243;20:07:14;9;0
2016/03/08;20:07:39;A244;20:08:20;9;0
2016/03/08;20:09:16;A245;20:09:24;7;0
2016/03/08;20:16:02;A246;20:16:17;9;0
2016/03/08;20:17:20;A247;20:17:24;9;0
2016/03/08;20:17:48;A248;20:18:03;5;0
2016/03/08;20:18:27;A249;20:18:43;6;0
2016/03/08;20:18:52;A250;20:19:56;10;1
2016/03/08;20:20:59;A251;20:21:12;8;0
2016/03/08;20:23:33;A252;20:23:44;9;0
2016/03/08;20:26:16;A253;20:26:36;6;0
2016/03/08;20:26:29;A254;20:26:45;10;0
2016/03/08;20:26:38;A255;20:28:05;9;1
2016/03/08;20:29:42;A256;20:29:54;9;0
2016/03/08;20:31:01;A257;20:31:48;4;0
2016/03/08;20:35:37;A258;20:35:44;8;0
2016/03/08;20:36:55;A259;20:37:00;7;0
2016/03/08;20:37:08;A260;20:37:13;9;0
2016/03/08;20:37:53;A261;20:37:59;6;0
2016/03/08;20:41:53;A262;20:41:56;7;0
2016/03/08;20:42:10;A263;20:42:19;6;0
2016/03/08;20:43:18;A264;20:43:25;9;0
2016/03/08;20:43:40;A265;20:43:47;6;0
2016/03/08;20:43:48;A266;20:44:04;8;0
2016/03/08;20:44:24;A267;20:46:05;9;1
2016/03/08;20:44:33;A268;20:46:14;10;1
2016/03/08;20:45:04;A269;20:46:26;10;1
2016/03/08;20:45:12;A270;20:48:12;3;3
2016/03/08;20:45:16;A271;20:48:20;9;3
2016/03/08;20:46:08;A272;20:49:02;7;2
2016/03/08;20:46:52;A273;20:49:07;10;2
2016/03/08;20:47:08;A274;20:49:44;10;2
2016/03/08;20:47:53;A275;20:50:06;3;2
2016/03/08;20:48:26;A276;20:50:19;8;1
2016/03/08;20:48:53;A277;20:52:17;2;3
2016/03/08;20:48:59;A278;20:52:35;10;3
2016/03/08;20:49:05;A279;20:52:55;3;3
2016/03/08;20:49:14;A280;20:53:40;4;4
2016/03/08;20:49:21;A281;20:53:55;4;4
2016/03/08;20:49:26;A282;20:54:10;10;4
2016/03/08;20:49:35;A283;20:54:17;5;4
2016/03/08;20:50:02;A284;20:54:40;3;4
2016/03/08;20:50:22;A285;20:54:44;4;4
2016/03/08;20:51:00;A286;20:54:57;4;3
2016/03/08;20:51:08;A287;20:54:59;8;3
2016/03/08;20:51:36;A288;20:55:01;3;3
2016/03/08;20:51:39;A289;20:55:15;8;3
2016/03/08;20:52:09;A290;20:55:25;3;3
2016/03/08;20:55:38;A291;20:55:47;10;0
2016/03/08;20:55:44;A292;20:56:06;2;0
2016/03/08;20:55:56;A293;20:56:40;2;0
2016/03/08;20:56:12;A294;20:56:55;3;0
2016/03/08;20:56:17;A295;20:56:56;4;0
2016/03/08;20:57:09;A296;20:57:38;7;0
2016/03/08;20:57:28;A297;20:57:53;8;0
2016/03/08;21:00:47;A298;21:01:07;10;0
2016/03/08;21:01:15;A299;21:01:27;5;0
2016/03/08;21:02:59;A300;21:03:17;10;0
2016/03/08;21:04:52;A301;21:05:07;7;0
2016/03/08;21:06:36;A302;21:06:44;7;0
2016/03/08;21:06:45;A303;21:06:58;9;0
2016/03/08;21:07:22;E008;21:07:28;16;0
2016/03/08;21:07:28;E009;21:10:37;2;3
2016/03/08;21:08:24;A304;21:08:37;2;0
2016/03/08;21:08:31;A305;21:09:44;7;1
2016/03/08;21:08:45;A306;21:09:59;7;1
2016/03/08;21:09:39;A307;21:10:11;9;0
2016/03/08;21:09:44;A308;21:10:12;7;0
2016/03/08;21:10:10;A309;21:10:21;7;0
2016/03/08;21:11:34;A310;21:11:39;2;0
2016/03/08;21:11:38;A311;21:11:54;5;0
2016/03/08;21:14:37;A312;21:15:47;7;1
2016/03/08;21:18:49;A313;21:18:58;9;0
2016/03/08;21:19:20;A314;21:21:40;8;2
2016/03/08;21:23:15;A315;21:23:31;7;0
2016/03/08;21:24:33;E010;21:25:22;8;0
2016/03/08;21:26:33;A316;21:27:20;7;0
2016/03/08;21:31:26;A317;21:31:45;8;0
2016/03/08;21:34:10;A318;21:34:24;7;0
2016/03/08;21:35:54;A319;21:36:07;10;0
2016/03/08;21:36:20;A320;21:36:28;9;0
2016/03/08;21:45:38;A321;21:45:55;10;0
2016/03/08;21:49:53;A322;21:49:57;7;0
2016/03/08;21:53:06;A323;21:53:20;5;0
2016/03/08;21:53:40;A324;21:53:51;6;0
2016/03/08;21:57:14;A325;21:57:28;10;0
2016/03/08;21:57:21;A326;21:57:43;7;0
2016/03/08;21:58:39;A327;21:58:43;7;0
2016/03/08;21:59:11;A328;21:59:29;10;0
2016/03/08;22:09:46;A329;22:09:54;7;0
2016/03/08;22:13:40;A330;22:13:41;7;0
2016/03/08;22:14:12;A331;22:14:37;3;0
2016/03/08;22:15:40;A332;22:15:53;8;0
2016/03/08;22:18:25;A333;22:18:37;8;0
2016/03/08;22:20:47;A334;22:20:55;10;0
2016/03/08;22:22:33;A335;22:22:38;5;0
2016/03/09;07:44:22;A001;07:56:57;2;12
2016/03/09;08:00:38;A002;08:06:16;4;5
2016/03/09;08:09:35;A003;08:13:14;4;3
2016/03/09;08:15:53;A004;08:16:27;4;0
2016/03/09;08:23:06;A005;08:23:19;4;0
2016/03/09;08:34:18;A006;08:34:20;2;0
2016/03/09;08:40:44;A007;08:41:03;4;0
2016/03/09;08:41:53;A008;08:44:20;2;2
2016/03/09;09:04:20;A009;09:04:23;2;0
2016/03/09;09:15:42;A010;09:15:51;2;0
2016/03/09;09:21:37;A011;09:22:08;2;0
2016/03/09;09:33:22;A012;09:33:29;4;0
2016/03/09;09:38:01;A013;09:38:05;4;0
2016/03/09;09:40:08;A014;09:44:47;2;4
2016/03/09;09:47:36;A015;09:47:38;2;0
2016/03/09;09:47:38;A016;09:48:26;2;0
2016/03/09;09:49:40;A017;09:49:43;2;0
2016/03/09;09:55:01;A018;09:55:03;4;0
2016/03/09;09:56:05;A019;09:56:15;5;0
2016/03/09;09:56:12;A020;09:56:24;2;0
2016/03/09;10:02:25;A021;10:04:21;2;1
2016/03/09;10:04:15;A022;10:07:08;4;2
2016/03/09;10:04:53;A023;10:07:52;5;2
2016/03/09;10:05:00;AP001;10:06:54;2;1
2016/03/09;10:05:30;A024;10:08:54;5;3
2016/03/09;10:08:11;A025;10:10:02;4;1
2016/03/09;10:13:05;A026;10:13:20;2;0
2016/03/09;10:14:35;A027;10:14:59;2;0
2016/03/09;10:14:40;A028;10:15:10;4;0
2016/03/09;10:16:38;A029;10:20:11;4;3
2016/03/09;10:17:44;A030;10:21:42;5;3
2016/03/09;10:29:13;A031;10:29:36;5;0
2016/03/09;10:36:19;A032;10:37:25;2;1
2016/03/09;10:50:06;A033;10:50:18;2;0
2016/03/09;10:51:13;A034;10:51:15;4;0
2016/03/09;11:00:20;A035;11:00:29;2;0
2016/03/09;11:02:29;A036;11:02:39;2;0
2016/03/09;11:05:41;A037;11:05:43;4;0
2016/03/09;11:08:14;A038;11:09:17;5;1
2016/03/09;11:09:03;A039;11:09:27;2;0
2016/03/09;11:10:41;A040;11:10:43;4;0
2016/03/09;11:20:03;A041;11:22:06;2;2
2016/03/09;11:23:16;A042;11:23:19;4;0
2016/03/09;11:23:50;A043;11:23:55;4;0
2016/03/09;11:26:45;A044;11:26:48;2;0
2016/03/09;11:53:17;A045;11:53:34;4;0
2016/03/09;11:55:02;A046;11:55:06;4;0
2016/03/09;13:00:26;A047;13:00:28;4;0
2016/03/09;13:10:47;A048;13:10:49;1;0
2016/03/09;13:18:20;A049;13:18:24;1;0
2016/03/09;13:21:56;A050;13:21:59;1;0
2016/03/09;13:22:07;A051;13:22:17;6;0
2016/03/09;13:35:19;A052;13:35:20;1;0
2016/03/09;13:51:24;A053;13:51:26;1;0
2016/03/09;13:51:32;A054;13:51:36;6;0
2016/03/09;13:53:51;A055;13:54:06;2;0
2016/03/09;13:54:00;A056;13:54:11;6;0
2016/03/09;13:58:32;A057;13:58:33;1;0
2016/03/09;13:58:57;A058;13:59:11;4;0
2016/03/09;14:01:04;A059;14:01:14;2;0
2016/03/09;14:02:00;A060;14:07:25;1;5
2016/03/09;14:06:38;E001;14:09:50;3;3
2016/03/09;14:20:47;A061;14:20:49;1;0
2016/03/09;14:21:25;A062;14:22:00;6;0
2016/03/09;14:33:04;A063;14:33:06;1;0
2016/03/09;14:37:35;A064;14:37:53;2;0
2016/03/09;14:49:10;A065;14:49:12;1;0
2016/03/09;14:49:17;A066;14:49:20;4;0
2016/03/09;14:53:01;A067;14:53:05;1;0
2016/03/09;14:54:50;A068;14:55:07;4;0
2016/03/09;14:58:36;A069;14:59:03;2;0
2016/03/09;15:01:06;A070;15:01:20;6;0
2016/03/09;15:04:14;A071;15:04:15;2;0
2016/03/09;15:04:46;A072;15:05:00;6;0
2016/03/09;15:17:02;A073;15:17:11;6;0
2016/03/09;15:17:20;A074;15:17:23;1;0
2016/03/09;15:18:42;A075;15:19:07;2;0
2016/03/09;15:19:44;A076;15:22:29;1;2
2016/03/09;15:39:07;A077;15:39:19;6;0
2016/03/09;15:42:29;A078;15:42:45;1;0
2016/03/09;15:44:08;A079;15:44:43;4;0
2016/03/09;15:44:12;A080;15:45:26;4;1
2016/03/09;15:53:41;A081;15:53:53;6;0
2016/03/09;15:54:34;A082;15:54:36;1;0
2016/03/09;16:07:24;A083;16:07:33;1;0
2016/03/09;16:08:17;A084;16:08:30;4;0
2016/03/09;16:10:00;A085;16:10:02;1;0
2016/03/09;16:10:52;A086;16:10:55;4;0
2016/03/09;16:14:17;A087;16:15:26;4;1
2016/03/09;16:15:43;A088;16:15:48;4;0
2016/03/09;16:22:07;A089;16:22:09;2;0
2016/03/09;16:23:50;A090;16:24:01;2;0
2016/03/09;16:24:08;A091;16:24:16;4;0
2016/03/09;16:24:11;A092;16:25:05;4;0
2016/03/09;16:25:40;A093;16:25:58;4;0
2016/03/09;16:33:20;A094;16:33:27;4;0
2016/03/09;16:42:08;A095;16:42:42;4;0
2016/03/09;16:48:04;A096;16:48:07;7;0
2016/03/09;16:49:13;A097;16:49:49;10;0
2016/03/09;16:50:07;A098;16:52:54;9;2
2016/03/09;16:50:14;AP002;16:51:11;8;0
2016/03/09;16:57:16;A099;16:57:29;9;0
2016/03/09;16:58:50;A100;16:59:08;4;0
2016/03/09;17:03:37;A101;17:03:53;8;0
2016/03/09;17:05:16;A102;17:05:44;7;0
2016/03/09;17:08:48;A103;17:09:43;4;0
2016/03/09;17:09:51;A104;17:10:26;5;0
2016/03/09;17:12:32;A105;17:12:38;4;0
2016/03/09;17:15:51;A106;17:16:41;2;0
2016/03/09;17:18:35;A107;17:18:45;9;0
2016/03/09;17:31:05;A108;17:31:11;3;0
2016/03/09;17:49:40;A109;17:49:48;3;0
2016/03/09;17:55:34;A110;17:55:49;5;0
2016/03/09;18:00:54;A111;18:01:02;10;0
2016/03/09;18:04:49;A112;18:05:22;8;0
2016/03/09;18:06:53;A113;18:06:58;3;0
2016/03/09;18:08:03;A114;18:08:26;9;0
2016/03/09;18:10:47;A115;18:10:51;8;0
2016/03/09;18:18:23;A116;18:18:32;3;0
2016/03/09;18:20:07;A117;18:20:11;9;0
2016/03/09;18:21:38;A118;18:21:54;5;0
2016/03/09;18:22:49;A119;18:22:53;9;0
2016/03/09;18:22:56;E002;18:23:33;16;0
2016/03/09;18:23:52;A120;18:24:01;7;0
2016/03/09;18:29:52;A121;18:30:10;3;0
2016/03/09;18:33:18;A122;18:33:24;9;0
2016/03/09;18:34:10;E003;18:37:24;16;3
2016/03/09;18:38:05;A123;18:38:11;10;0
2016/03/09;18:38:09;A124;18:38:22;5;0
2016/03/09;18:38:43;A125;18:39:05;4;0
2016/03/09;18:40:06;A126;18:40:18;7;0
2016/03/09;18:41:59;A127;18:42:17;8;0
2016/03/09;18:49:09;A128;18:49:22;9;0
2016/03/09;18:51:45;A129;18:51:49;8;0
2016/03/09;18:56:48;E004;18:57:58;5;1
2016/03/09;18:57:03;A130;18:57:18;3;0
2016/03/09;18:59:11;A131;18:59:18;6;0
2016/03/09;18:59:20;A132;18:59:55;8;0
2016/03/09;18:59:52;A133;19:00:00;6;0
2016/03/09;18:59:58;A134;19:00:07;9;0
2016/03/09;19:00:54;A135;19:01:25;10;0
2016/03/09;19:01:28;A136;19:02:02;2;0
2016/03/09;19:02:31;A137;19:02:49;7;0
2016/03/09;19:02:45;E005;19:03:27;9;0
2016/03/09;19:03:11;A138;19:03:21;6;0
2016/03/09;19:04:32;A139;19:04:38;6;0
2016/03/09;19:05:08;A140;19:05:37;5;0
2016/03/09;19:05:36;A141;19:05:50;7;0
2016/03/09;19:05:47;EP001;19:06:59;5;1
2016/03/09;19:05:51;E006;19:07:14;5;1
2016/03/09;19:05:57;A142;19:06:02;3;0
2016/03/09;19:06:03;A143;19:06:43;8;0
2016/03/09;19:07:15;A144;19:07:22;6;0
2016/03/09;19:08:24;A145;19:08:48;2;0
2016/03/09;19:09:04;A146;19:09:10;3;0
2016/03/09;19:09:42;A147;19:09:53;3;0
2016/03/09;19:09:52;A148;19:09:53;7;0
2016/03/09;19:10:32;A149;19:11:27;3;0
2016/03/09;19:10:49;A150;19:11:51;3;1
2016/03/09;19:11:14;A151;19:12:02;7;0
2016/03/09;19:11:47;A152;19:13:10;5;1
2016/03/09;19:12:21;A153;19:13:17;6;0
2016/03/09;19:13:36;A154;19:14:31;8;0
2016/03/09;19:14:37;A155;19:14:44;5;0
2016/03/09;19:14:41;A156;19:14:53;7;0
2016/03/09;19:15:14;A157;19:15:30;3;0
2016/03/09;19:15:38;A158;19:15:56;10;0
2016/03/09;19:15:55;A159;19:16:26;9;0
2016/03/09;19:17:52;A160;19:18:49;5;0
2016/03/09;19:18:53;A161;19:18:55;7;0
2016/03/09;19:19:08;E007;19:20:03;8;0
2016/03/09;19:21:37;A162;19:21:53;10;0
2016/03/09;19:21:42;A163;19:22:43;9;1
2016/03/09;19:25:46;A164;19:25:57;5;0
2016/03/09;19:29:45;A165;19:30:25;5;0
2016/03/09;19:30:00;E008;19:30:24;9;0
2016/03/09;19:30:17;A166;19:30:36;9;0
2016/03/09;19:32:59;A167;19:33:26;10;0
2016/03/09;19:36:16;A168;19:37:23;8;1
2016/03/09;19:37:12;A169;19:38:46;3;1
2016/03/09;19:38:46;A170;19:38:56;10;0
2016/03/09;19:40:12;A171;19:40:31;3;0
2016/03/09;19:40:52;A172;19:42:08;2;1
2016/03/09;19:42:10;A173;19:46:12;5;4
2016/03/09;19:55:05;A174;19:55:16;10;0
2016/03/09;19:55:16;A175;19:55:22;6;0
2016/03/09;19:59:17;A176;19:59:25;8;0
2016/03/09;20:02:30;A177;20:02:34;8;0
2016/03/09;20:05:51;A178;20:05:59;3;0
2016/03/09;20:07:23;A179;20:07:33;8;0
2016/03/09;20:08:58;A180;20:09:11;6;0
2016/03/09;20:10:33;A181;20:10:42;9;0
2016/03/09;20:19:24;A182;20:19:29;8;0
2016/03/09;20:19:27;A183;20:19:33;3;0
2016/03/09;20:29:48;A184;20:29:54;3;0
2016/03/09;20:30:19;A185;20:30:20;7;0
2016/03/09;20:31:21;A186;20:31:43;6;0
2016/03/09;20:33:24;A187;20:33:36;5;0
2016/03/09;20:34:28;A188;20:34:36;9;0
2016/03/09;20:39:07;A189;20:39:19;10;0
2016/03/09;20:39:56;A190;20:40:01;9;0
2016/03/09;20:41:34;A191;20:41:41;6;0
2016/03/09;20:42:24;A192;20:42:29;6;0
2016/03/09;20:45:13;A193;20:45:16;7;0
2016/03/09;20:45:25;A194;20:45:29;9;0
2016/03/09;20:47:11;A195;20:47:21;9;0
2016/03/09;20:49:03;A196;20:49:24;8;0
2016/03/09;20:49:28;A197;20:49:47;5;0
2016/03/09;20:49:41;A198;20:49:57;6;0
2016/03/09;20:50:19;A199;20:50:25;9;0
2016/03/09;20:50:27;A200;20:50:40;7;0
2016/03/09;20:50:37;A201;20:51:31;10;0
2016/03/09;20:51:32;A202;20:51:58;5;0
2016/03/09;20:51:37;A203;20:52:03;8;0
2016/03/09;20:51:42;E009;21:07:22;4;15
2016/03/09;20:52:10;A204;20:53:17;8;1
2016/03/09;20:52:16;A205;20:54:02;5;1
2016/03/09;20:52:49;A206;20:55:26;3;2
2016/03/09;20:53:15;A207;20:56:44;8;3
2016/03/09;20:54:09;A208;21:00:10;10;6
2016/03/09;20:54:16;A209;21:00:32;3;6
2016/03/09;20:54:27;A210;21:00:39;10;6
2016/03/09;20:54:31;A211;21:00:48;3;6
2016/03/09;20:54:36;A212;21:00:48;8;6
2016/03/09;20:54:48;A213;21:02:09;6;7
2016/03/09;20:54:56;A214;21:02:46;4;7
2016/03/09;20:55:06;A215;21:02:55;4;7
2016/03/09;20:56:52;A216;21:03:07;4;6
2016/03/09;20:57:06;A217;21:03:32;7;6
2016/03/09;20:58:58;A218;21:04:29;2;5
2016/03/09;20:59:19;A219;21:05:02;3;5
2016/03/09;21:01:15;A220;21:05:14;3;3
2016/03/09;21:02:41;A221;21:05:57;10;3
2016/03/09;21:05:21;A222;21:06:11;5;0
2016/03/09;21:05:42;A223;21:06:40;2;0
2016/03/09;21:05:48;A224;21:06:56;5;1
2016/03/09;21:07:41;A225;21:08:20;3;0
2016/03/09;21:09:18;A226;21:09:22;6;0
2016/03/09;21:17:21;A227;21:17:45;7;0
2016/03/09;21:19:51;A228;21:19:55;8;0
2016/03/09;21:27:40;A229;21:27:51;3;0
2016/03/09;21:30:57;A230;21:31:03;3;0
2016/03/09;21:31:00;A231;21:31:12;6;0
2016/03/09;21:31:21;A232;21:32:31;2;1
2016/03/09;21:32:36;A233;21:32:42;2;0
2016/03/09;21:32:41;A234;21:33:01;8;0
2016/03/09;21:34:54;A235;21:34:57;7;0
2016/03/09;21:35:35;A236;21:35:39;3;0
2016/03/09;21:39:26;A237;21:39:31;5;0
2016/03/09;21:41:19;A238;21:41:23;10;0
2016/03/09;21:45:54;A239;21:46:21;8;0
2016/03/09;21:47:09;A240;21:47:32;10;0
2016/03/09;21:51:53;A241;21:51:54;3;0
2016/03/09;21:53:06;A242;21:53:14;6;0
2016/03/09;21:54:02;A243;21:54:11;4;0
2016/03/09;21:54:07;A244;21:54:23;10;0
2016/03/09;21:58:02;A245;21:58:05;5;0
2016/03/09;21:58:05;A246;21:58:08;3;0
2016/03/09;21:58:45;A247;21:58:52;8;0
2016/03/09;21:58:49;A248;21:58:54;10;0
2016/03/09;22:01:02;A249;22:01:15;3;0
2016/03/09;22:01:07;A250;22:01:15;8;0
2016/03/09;22:02:09;A251;22:02:47;3;0
2016/03/09;22:08:40;A252;22:08:46;10;0
2016/03/09;22:10:20;A253;22:10:36;3;0
2016/03/09;22:10:24;A254;22:10:53;5;0
2016/03/09;22:10:39;A255;22:10:55;4;0
2016/03/09;22:16:43;A256;22:16:51;2;0
2016/03/09;22:19:02;A257;22:19:05;7;0
2016/03/09;22:25:46;A258;22:25:57;7;0
2016/03/10;07:44:21;A001;07:50:38;2;6
2016/03/10;08:00:03;A002;08:00:33;2;0
2016/03/10;08:00:12;A003;08:02:36;4;2
2016/03/10;08:01:48;A004;08:04:08;4;2
2016/03/10;08:01:57;A005;08:06:19;2;4
2016/03/10;08:06:55;A006;08:07:06;2;0
2016/03/10;08:08:23;A007;08:09:45;4;1
2016/03/10;08:09:59;A008;08:10:57;2;0
2016/03/10;08:13:23;A009;08:13:46;2;0
2016/03/10;08:19:08;A010;08:19:17;2;0
2016/03/10;08:20:39;A011;08:23:38;2;2
2016/03/10;08:26:43;A012;08:29:28;4;2
2016/03/10;08:29:42;A013;08:29:55;4;0
2016/03/10;08:47:14;A014;08:47:19;4;0
2016/03/10;08:55:57;A015;08:56:02;4;0
2016/03/10;09:07:31;A016;09:07:48;2;0
2016/03/10;09:13:10;A017;09:13:17;4;0
2016/03/10;09:19:11;A018;09:19:15;2;0
2016/03/10;09:25:51;A019;09:26:25;2;0
2016/03/10;09:37:38;A020;09:40:54;4;3
2016/03/10;09:53:13;A021;09:53:23;2;0
2016/03/10;09:57:17;E001;09:57:32;4;0
2016/03/10;09:59:04;A022;09:59:49;2;0
2016/03/10;10:01:09;A023;10:03:43;4;2
2016/03/10;10:01:16;A024;10:04:12;4;2
2016/03/10;10:03:51;A025;10:05:50;2;1
2016/03/10;10:06:02;A026;10:09:12;4;3
2016/03/10;10:13:30;AP001;10:13:34;4;0
2016/03/10;10:13:38;A027;10:21:23;4;7
2016/03/10;10:19:14;A028;10:28:03;4;8
2016/03/10;10:21:50;A029;10:31:27;2;9
2016/03/10;10:30:54;E002;10:31:04;16;0
2016/03/10;10:47:01;A030;10:47:18;4;0
2016/03/10;10:47:09;A031;10:47:41;4;0
2016/03/10;10:58:32;A032;10:58:41;4;0
2016/03/10;11:01:46;A033;11:02:34;4;0
2016/03/10;11:04:46;A034;11:05:20;4;0
2016/03/10;11:08:29;A035;11:08:42;4;0
2016/03/10;11:14:05;A036;11:14:05;4;0
2016/03/10;11:22:43;A037;11:23:26;2;0
2016/03/10;11:23:12;A038;11:29:53;4;6
2016/03/10;11:37:19;A039;11:39:18;4;1
2016/03/10;11:37:25;A040;11:48:39;2;11
2016/03/10;11:38:14;EP001;11:49:22;4;11
2016/03/10;11:43:55;A041;11:50:39;2;6
2016/03/10;11:54:53;A042;11:55:08;2;0
2016/03/10;11:57:04;A043;12:03:19;2;6
2016/03/10;13:00:35;A044;13:00:41;6;0
2016/03/10;13:00:40;A045;13:00:45;4;0
2016/03/10;13:00:45;A046;13:01:59;4;1
2016/03/10;13:00:53;A047;13:02:08;4;1
2016/03/10;13:00:58;A048;13:05:14;1;4
2016/03/10;13:01:43;A049;13:05:25;5;3
2016/03/10;13:05:38;A050;13:05:48;4;0
2016/03/10;13:07:35;A051;13:08:41;5;1
2016/03/10;13:11:09;A052;13:11:34;1;0
2016/03/10;13:26:36;E003;13:26:51;1;0
2016/03/10;13:28:45;A053;13:29:07;5;0
2016/03/10;13:33:31;A054;13:33:57;6;0
2016/03/10;13:35:31;A055;13:35:33;1;0
2016/03/10;13:37:03;A056;13:37:16;6;0
2016/03/10;13:37:27;A057;13:37:29;5;0
2016/03/10;13:45:19;A058;13:45:23;1;0
2016/03/10;13:49:16;AP002;13:49:27;3;0
2016/03/10;13:49:42;A059;13:50:01;6;0
2016/03/10;13:51:15;A060;13:51:46;4;0
2016/03/10;13:59:49;A061;13:59:50;2;0
2016/03/10;14:00:22;A062;14:00:27;6;0
2016/03/10;14:02:56;A063;14:02:59;2;0
2016/03/10;14:03:13;A064;14:03:22;6;0
2016/03/10;14:04:12;A065;14:05:07;5;0
2016/03/10;14:07:16;A066;14:07:24;2;0
2016/03/10;14:13:53;A067;14:14:11;3;0
2016/03/10;14:16:53;A068;14:17:01;2;0
2016/03/10;14:17:46;A069;14:17:50;4;0
2016/03/10;14:21:08;A070;14:21:20;2;0
2016/03/10;14:23:32;A071;14:23:33;1;0
2016/03/10;14:31:24;E004;14:32:46;16;1
2016/03/10;14:52:00;A072;14:52:02;1;0
2016/03/10;14:58:15;A073;14:58:39;3;0
2016/03/10;15:03:36;A074;15:03:38;5;0
2016/03/10;15:07:51;A075;15:08:02;6;0
2016/03/10;15:16:02;A076;15:16:04;1;0
2016/03/10;15:19:29;A077;15:19:34;4;0
2016/03/10;15:29:10;A078;15:29:14;2;0
2016/03/10;15:31:23;A079;15:31:34;5;0
2016/03/10;15:38:06;A080;15:38:08;2;0
2016/03/10;15:44:54;A081;15:44:57;2;0
2016/03/10;15:47:20;A082;15:47:22;1;0
2016/03/10;15:53:23;A083;15:53:26;1;0
2016/03/10;16:04:10;A084;16:04:11;2;0
2016/03/10;16:05:59;A085;16:06:08;5;0
2016/03/10;16:09:42;A086;16:09:51;5;0
2016/03/10;16:15:11;A087;16:15:12;2;0
2016/03/10;16:28:55;A088;16:29:01;5;0
2016/03/10;16:39:09;A089;16:39:14;4;0
2016/03/10;16:47:54;A090;16:48:04;7;0
2016/03/10;16:49:54;A091;16:50:03;5;0
2016/03/10;16:53:39;A092;16:53:47;10;0
2016/03/10;17:01:23;A093;17:01:27;9;0
2016/03/10;17:04:42;A094;17:04:45;7;0
2016/03/10;17:10:57;A095;17:11:01;3;0
2016/03/10;17:19:04;A096;17:19:09;6;0
2016/03/10;17:24:10;A097;17:24:12;7;0
2016/03/10;17:25:36;A098;17:25:49;9;0
2016/03/10;17:26:23;A099;17:26:52;6;0
2016/03/10;17:26:36;A100;17:27:07;10;0
2016/03/10;17:27:04;A101;17:27:17;6;0
2016/03/10;17:33:12;A102;17:33:17;9;0
2016/03/10;17:33:26;A103;17:34:18;9;0
2016/03/10;17:37:06;A104;17:37:21;6;0
2016/03/10;17:37:41;A105;17:37:49;5;0
2016/03/10;17:40:26;A106;17:40:42;3;0
2016/03/10;17:43:49;A107;17:44:06;3;0
2016/03/10;17:44:09;A108;17:44:37;6;0
2016/03/10;17:44:55;A109;17:45:07;7;0
2016/03/10;17:47:47;A110;17:47:52;3;0
2016/03/10;17:49:08;A111;17:49:10;9;0
2016/03/10;17:55:45;A112;17:55:51;8;0
2016/03/10;17:58:29;A113;17:58:39;9;0
2016/03/10;18:01:32;A114;18:01:35;8;0
2016/03/10;18:03:56;A115;18:04:02;6;0
2016/03/10;18:04:41;A116;18:04:52;8;0
2016/03/10;18:05:11;A117;18:05:37;5;0
2016/03/10;18:08:39;A118;18:08:44;3;0
2016/03/10;18:13:24;A119;18:13:40;7;0
2016/03/10;18:14:04;E005;18:14:17;16;0
2016/03/10;18:14:22;A120;18:14:28;8;0
2016/03/10;18:15:27;A121;18:15:35;7;0
2016/03/10;18:20:43;A122;18:20:50;8;0
2016/03/10;18:22:55;A123;18:23:16;5;0
2016/03/10;18:23:11;A124;18:23:24;4;0
2016/03/10;18:23:27;A125;18:23:41;3;0
2016/03/10;18:23:40;A126;18:23:46;10;0
2016/03/10;18:24:39;A127;18:24:44;9;0
2016/03/10;18:27:11;A128;18:27:24;10;0
2016/03/10;18:31:21;A129;18:31:35;3;0
2016/03/10;18:31:37;A130;18:31:43;7;0
2016/03/10;18:36:05;A131;18:36:11;5;0
2016/03/10;18:36:35;A132;18:36:44;6;0
2016/03/10;18:38:14;A133;18:38:17;5;0
2016/03/10;18:39:17;A134;18:39:23;8;0
2016/03/10;18:39:32;A135;18:39:35;10;0
2016/03/10;18:40:33;A136;18:40:44;7;0
2016/03/10;18:41:06;A137;18:41:21;9;0
2016/03/10;18:41:23;A138;18:41:31;3;0
2016/03/10;18:41:41;A139;18:42:10;2;0
2016/03/10;18:44:52;A140;18:44:59;9;0
2016/03/10;18:46:47;A141;18:46:57;6;0
2016/03/10;18:46:56;A142;18:46:59;3;0
2016/03/10;18:47:48;A143;18:47:54;9;0
2016/03/10;18:48:23;A144;18:48:27;7;0
2016/03/10;18:49:11;A145;18:49:35;10;0
2016/03/10;18:49:26;A146;18:50:15;5;0
2016/03/10;18:51:25;A147;18:51:29;7;0
2016/03/10;18:51:43;A148;18:52:04;6;0
2016/03/10;18:52:23;A149;18:52:41;10;0
2016/03/10;18:52:32;A150;18:52:46;3;0
2016/03/10;18:53:18;A151;18:53:38;9;0
2016/03/10;18:55:24;A152;18:56:22;7;0
2016/03/10;18:56:48;A153;18:56:50;7;0
2016/03/10;18:56:56;A154;18:57:11;3;0
2016/03/10;18:57:32;A155;19:00:10;4;2
